eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr7-159264486-159265919	chr7	159264486	159265919	3SEP_LR_25_3	FLED	Inverted-Repeat
chr1-46471249-46475345	chr1	46471249	46475345	3SEP_LR_25_3	FLED	Inverted-Repeat
chr15-71994469-71995214	chr15	71994469	71995214	3SEP_LR_25_3	FLED	Inverted-Repeat
chr16-88975655-88977547	chr16	88975655	88977547	3SEP_LR_25_3	FLED	Inverted-Repeat
chr7-104974757-104976143	chr7	104974757	104976143	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-74491754-74492058	chr2	74491754	74492058	3SEP_LR_25_3	FLED	Inverted-Repeat
chr9-133408348-133409523	chr9	133408348	133409523	3SEP_LR_25_3	FLED	Inverted-Repeat
chr3-81790124-81797357	chr3	81790124	81797357	3SEP_LR_25_3	FLED	Inverted-Repeat
chr11-120956644-120958435	chr11	120956644	120958435	3SEP_LR_25_3	FLED	Inverted-Repeat
chr1-21083297-21085231	chr1	21083297	21085231	3SEP_LR_25_3	FLED	Inverted-Repeat
chr6-169846651-169847861	chr6	169846651	169847861	3SEP_LR_25_3	FLED	Inverted-Repeat
chr8-10930752-10934110	chr8	10930752	10934110	3SEP_LR_25_3	FLED	Inverted-Repeat
chr3-45495243-45495840	chr3	45495243	45495840	3SEP_LR_25_3	FLED	Inverted-Repeat
chr5-173233922-173235927	chr5	173233922	173235927	3SEP_LR_25_3	FLED	Inverted-Repeat
chr17-18264323-18265267	chr17	18264323	18265267	3SEP_LR_25_3	FLED	Inverted-Repeat
chr7-67743347-67746067	chr7	67743347	67746067	3SEP_LR_25_3	FLED	Inverted-Repeat
chr10-82583772-82584189	chr10	82583772	82584189	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-161207304-161208942	chr2	161207304	161208942	3SEP_LR_25_3	FLED	Inverted-Repeat
chr22-44932366-44934035	chr22	44932366	44934035	3SEP_LR_25_3	FLED	Inverted-Repeat
chr6-16722516-16724966	chr6	16722516	16724966	3SEP_LR_25_3	FLED	Inverted-Repeat
chr21-44811468-44813421	chr21	44811468	44813421	3SEP_LR_25_3	FLED	Inverted-Repeat
chr11-17059023-17059793	chr11	17059023	17059793	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-106133987-106138900	chr2	106133987	106138900	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-138489305-138491584	chr2	138489305	138491584	3SEP_LR_25_3	FLED	Inverted-Repeat
chr9-144425927-144428133	chr9	144425927	144428133	3SEP_LR_25_3	FLED	Inverted-Repeat
chr2-218878882-218880356	chr2	218878882	218880356	3SEP_LR_25_3	FLED	Inverted-Repeat
chr12-53005165-53007490	chr12	53005165	53007490	3SEP_LR_25_3	FLED	Inverted-Repeat
chr11-62915494-62916604	chr11	62915494	62916604	3SEP_LR_25_3	FLED	Inverted-Repeat
chr11-65592680-65593808	chr11	65592680	65593808	3SEP_LR_25_3	FLED	Inverted-Repeat
chr6-158345310-158346464	chr6	158345310	158346464	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-220981206-220982592	chr1	220981206	220982592	3SEP_LR_25_3	FLED	Direct-Repeat
chr13-63068864-63070088	chr13	63068864	63070088	3SEP_LR_25_3	FLED	Direct-Repeat
chr6-166464646-166466711	chr6	166464646	166466711	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-179020989-179021777	chr5	179020989	179021777	3SEP_LR_25_3	FLED	Direct-Repeat
chr22-21897194-21898652	chr22	21897194	21898652	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-145215056-145217469	chr8	145215056	145217469	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-79206544-79208327	chr5	79206544	79208327	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-142399209-142400379	chr8	142399209	142400379	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-70176894-70178955	chr11	70176894	70178955	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-209903329-209904300	chr1	209903329	209904300	3SEP_LR_25_3	FLED	Direct-Repeat
chr22-20219934-20223421	chr22	20219934	20223421	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-200665972-200667628	chr1	200665972	200667628	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-11962807-11964502	chr2	11962807	11964502	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-19658331-19660188	chr16	19658331	19660188	3SEP_LR_25_3	FLED	Direct-Repeat
chr3-192828604-192832303	chr3	192828604	192832303	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-56946093-56946737	chr19	56946093	56946737	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-24899503-24900455	chr18	24899503	24900455	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-8746011-8747084	chr18	8746011	8747084	3SEP_LR_25_3	FLED	Direct-Repeat
chr21-38189131-38190320	chr21	38189131	38190320	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-1608417-1609178	chr8	1608417	1609178	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-730815-733648	chr17	730815	733648	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-105826892-105828857	chr9	105826892	105828857	3SEP_LR_25_3	FLED	Direct-Repeat
chr22-28205577-28208708	chr22	28205577	28208708	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-58737978-58739141	chr19	58737978	58739141	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-16711321-16711842	chr19	16711321	16711842	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-130885677-130891564	chr7	130885677	130891564	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-32574443-32576552	chr16	32574443	32576552	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-29760570-29763335	chr10	29760570	29763335	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-76787602-76788829	chr17	76787602	76788829	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-21600648-21601397	chr17	21600648	21601397	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-90384256-90388017	chr15	90384256	90388017	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-7256377-7260242	chr17	7256377	7260242	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-120040752-120046333	chr2	120040752	120046333	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-166151293-166155888	chr2	166151293	166155888	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-5894674-5899033	chr18	5894674	5899033	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-23134896-23140481	chr16	23134896	23140481	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-53476829-53479178	chr12	53476829	53479178	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-153370489-153372762	chr4	153370489	153372762	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-58255001-58258060	chr19	58255001	58258060	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-134055101-134057960	chr10	134055101	134057960	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-202393284-202394936	chr1	202393284	202394936	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-76693853-76695575	chr11	76693853	76695575	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-70982304-70986331	chr5	70982304	70986331	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-23631778-23632527	chr1	23631778	23632527	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-2298521-2299293	chr5	2298521	2299293	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-29830518-29832400	chr17	29830518	29832400	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-123358174-123360795	chr10	123358174	123360795	3SEP_LR_25_3	FLED	Direct-Repeat
chr13-46810098-46812121	chr13	46810098	46812121	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-64124277-64125711	chr20	64124277	64125711	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-102214563-102216039	chr10	102214563	102216039	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-5054357-5055110	chr12	5054357	5055110	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-53948264-53948908	chr12	53948264	53948908	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-24252564-24255655	chr2	24252564	24255655	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-49482412-49484701	chr10	49482412	49484701	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-154750587-154751772	chr1	154750587	154751772	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-180513522-180515209	chr1	180513522	180515209	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-40367191-40370720	chr18	40367191	40370720	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-2383133-2387493	chr5	2383133	2387493	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-97435528-97436685	chr12	97435528	97436685	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-88460052-88462560	chr7	88460052	88462560	3SEP_LR_25_3	FLED	Direct-Repeat
chr3-50507452-50509714	chr3	50507452	50509714	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-161582148-161585289	chr5	161582148	161585289	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-44460419-44461882	chr1	44460419	44461882	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-88813571-88813944	chr14	88813571	88813944	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-160745580-160750232	chr1	160745580	160750232	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-81638684-81639980	chr1	81638684	81639980	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-141103617-141103992	chr9	141103617	141103992	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-90211149-90213875	chr14	90211149	90213875	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-178134452-178135467	chr5	178134452	178135467	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-73123643-73127745	chr11	73123643	73127745	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-64029493-64031225	chr20	64029493	64031225	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-145719204-145721043	chr8	145719204	145721043	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-94044052-94046263	chr12	94044052	94046263	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-17463786-17464857	chr17	17463786	17464857	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-16113649-16115158	chr8	16113649	16115158	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-84168789-84171171	chr11	84168789	84171171	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-142007268-142007853	chr9	142007268	142007853	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-41936772-41938145	chr2	41936772	41938145	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-6743258-6745161	chr5	6743258	6745161	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-200643236-200645199	chr2	200643236	200645199	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-31902300-31904913	chr7	31902300	31904913	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-118029571-118031388	chr12	118029571	118031388	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-3020419-3021592	chr12	3020419	3021592	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-20982179-20983230	chr10	20982179	20983230	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-26597187-26599041	chr2	26597187	26599041	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-21947157-21948438	chr1	21947157	21948438	3SEP_LR_25_3	FLED	Direct-Repeat
chr6-5919927-5922811	chr6	5919927	5922811	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-57642787-57645617	chr15	57642787	57645617	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-236259641-236261221	chr1	236259641	236261221	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-90955080-90956822	chr14	90955080	90956822	3SEP_LR_25_3	FLED	Direct-Repeat
chr6-84333094-84337031	chr6	84333094	84337031	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-107084007-107084729	chr7	107084007	107084729	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-57593006-57593980	chr12	57593006	57593980	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-23394464-23398334	chr19	23394464	23398334	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-57444474-57445807	chr8	57444474	57445807	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-151611610-151614587	chr5	151611610	151614587	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-136939421-136943226	chr5	136939421	136943226	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-53470106-53471144	chr12	53470106	53471144	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-186195317-186198707	chr1	186195317	186198707	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-76008724-76010931	chr17	76008724	76010931	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-1527456-1530546	chr12	1527456	1530546	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-27713228-27714242	chr1	27713228	27714242	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-3580314-3583436	chr12	3580314	3583436	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-2479143-2480083	chr11	2479143	2480083	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-179016630-179017793	chr5	179016630	179017793	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-46343036-46344704	chr1	46343036	46344704	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-48934974-48935934	chr12	48934974	48935934	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-103471556-103474101	chr7	103471556	103474101	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-67917534-67919045	chr1	67917534	67919045	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-120376566-120378713	chr10	120376566	120378713	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-57547488-57549869	chr11	57547488	57549869	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-117390111-117394262	chr12	117390111	117394262	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-135578195-135579452	chr9	135578195	135579452	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-3169169-3171760	chr7	3169169	3171760	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-93605485-93606531	chr16	93605485	93606531	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-142864139-142865070	chr8	142864139	142865070	3SEP_LR_25_3	FLED	Direct-Repeat
chr6-76226997-76228517	chr6	76226997	76228517	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-47283108-47284271	chr20	47283108	47284271	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-8368392-8369207	chr14	8368392	8369207	3SEP_LR_25_3	FLED	Direct-Repeat
chr10-120544770-120546449	chr10	120544770	120546449	3SEP_LR_25_3	FLED	Direct-Repeat
chr16-64456574-64459088	chr16	64456574	64459088	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-49580720-49581474	chr19	49580720	49581474	3SEP_LR_25_3	FLED	Direct-Repeat
chr14-97155771-97157507	chr14	97155771	97157507	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-82983467-82984999	chr17	82983467	82984999	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-67402282-67404871	chr11	67402282	67404871	3SEP_LR_25_3	FLED	Direct-Repeat
chr7-77776653-77778148	chr7	77776653	77778148	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-244697616-244700617	chr1	244697616	244700617	3SEP_LR_25_3	FLED	Direct-Repeat
chr4-8565174-8570441	chr4	8565174	8570441	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-118296238-118299943	chr11	118296238	118299943	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-72045891-72047358	chr15	72045891	72047358	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-225784166-225785318	chr1	225784166	225785318	3SEP_LR_25_3	FLED	Direct-Repeat
chr9-126457391-126458103	chr9	126457391	126458103	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-169879443-169880803	chr5	169879443	169880803	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-49303284-49305252	chr17	49303284	49305252	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-82608514-82609119	chr17	82608514	82609119	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-85571944-85573166	chr15	85571944	85573166	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-44277254-44279469	chr1	44277254	44279469	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-14575507-14578776	chr18	14575507	14578776	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-39762089-39764010	chr15	39762089	39764010	3SEP_LR_25_3	FLED	Direct-Repeat
chr3-46828347-46829018	chr3	46828347	46829018	3SEP_LR_25_3	FLED	Direct-Repeat
chr18-49057714-49058394	chr18	49057714	49058394	3SEP_LR_25_3	FLED	Direct-Repeat
chr11-61669727-61670986	chr11	61669727	61670986	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-65828080-65830723	chr20	65828080	65830723	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-18566598-18568342	chr8	18566598	18568342	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-31535234-31536135	chr1	31535234	31536135	3SEP_LR_25_3	FLED	Direct-Repeat
chr3-161518894-161523742	chr3	161518894	161523742	3SEP_LR_25_3	FLED	Direct-Repeat
chr5-38044164-38047814	chr5	38044164	38047814	3SEP_LR_25_3	FLED	Direct-Repeat
chr22-34790216-34791875	chr22	34790216	34791875	3SEP_LR_25_3	FLED	Direct-Repeat
chr22-27572253-27573983	chr22	27572253	27573983	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-18355075-18356223	chr19	18355075	18356223	3SEP_LR_25_3	FLED	Direct-Repeat
chr3-50190845-50191481	chr3	50190845	50191481	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-229521960-229523029	chr1	229521960	229523029	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-77365826-77366588	chr17	77365826	77366588	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-234157517-234160568	chr1	234157517	234160568	3SEP_LR_25_3	FLED	Direct-Repeat
chr15-98621814-98623706	chr15	98621814	98623706	3SEP_LR_25_3	FLED	Direct-Repeat
chr17-82857864-82859348	chr17	82857864	82859348	3SEP_LR_25_3	FLED	Direct-Repeat
chr20-48894722-48898045	chr20	48894722	48898045	3SEP_LR_25_3	FLED	Direct-Repeat
chr12-9362692-9363993	chr12	9362692	9363993	3SEP_LR_25_3	FLED	Direct-Repeat
chr19-2795819-2800822	chr19	2795819	2800822	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-27160159-27161812	chr2	27160159	27161812	3SEP_LR_25_3	FLED	Direct-Repeat
chr2-22311372-22312917	chr2	22311372	22312917	3SEP_LR_25_3	FLED	Direct-Repeat
chr13-71283839-71284407	chr13	71283839	71284407	3SEP_LR_25_3	FLED	Direct-Repeat
chr1-200589989-200591651	chr1	200589989	200591651	3SEP_LR_25_3	FLED	Direct-Repeat
chr8-88197075-88199533	chr8	88197075	88199533	3SEP_LR_25_3	FLED	Both
chr1-179165644-179166389	chr1	179165644	179166389	3SEP_LR_25_3	FLED	Both
chr10-134355964-134356880	chr10	134355964	134356880	3SEP_LR_25_3	FLED	Both
chr1-19559965-19565398	chr1	19559965	19565398	3SEP_LR_25_3	FLED	Both
chr8-37497448-37499625	chr8	37497448	37499625	3SEP_LR_25_3	FLED	Both
chr6-161332858-161334889	chr6	161332858	161334889	3SEP_LR_25_3	FLED	Both
chr2-135690821-135693909	chr2	135690821	135693909	3SEP_LR_25_3	FLED	Both
chr7-36828906-36830022	chr7	36828906	36830022	3SEP_LR_25_3	FLED	Both
chr8-38234501-38239129	chr8	38234501	38239129	3SEP_LR_25_3	FLED	Both
chr9-121721961-121726549	chr9	121721961	121726549	3SEP_LR_25_3	FLED	Both
chr15-76619670-76620608	chr15	76619670	76620608	3SEP_LR_25_3	FLED	Both
chrX-106767502-106768806	chrX	106767502	106768806	3SEP_LR_25_3	FLED	Both
chr17-676612-681225	chr17	676612	681225	3SEP_LR_25_3	FLED	Both
chr17-17728431-17729528	chr17	17728431	17729528	3SEP_LR_25_3	FLED	Both
chr19-18577592-18578821	chr19	18577592	18578821	3SEP_LR_25_3	FLED	Both
chr5-839104-840174	chr5	839104	840174	3SEP_LR_25_3	FLED	Both
chr1-230910560-230911809	chr1	230910560	230911809	3SEP_LR_25_3	FLED	Both
chr8-134718155-134719810	chr8	134718155	134719810	3SEP_LR_25_3	FLED	Both
chr18-9876075-9877850	chr18	9876075	9877850	3SEP_LR_25_3	FLED	Both
chr13-83358748-83361039	chr13	83358748	83361039	3SEP_LR_25_3	FLED	Both
chr1-154334645-154335016	chr1	154334645	154335016	3SEP_LR_25_3	FLED	Both
chr19-15681769-15683756	chr19	15681769	15683756	3SEP_LR_25_3	FLED	Both
chr2-32370216-32370761	chr2	32370216	32370761	3SEP_LR_25_3	FLED	Both
chr10-101230661-101231791	chr10	101230661	101231791	3SEP_LR_25_3	FLED	Both
chr11-64928957-64931873	chr11	64928957	64931873	3SEP_LR_25_3	FLED	Both
chr11-78122159-78122631	chr11	78122159	78122631	3SEP_LR_25_3	FLED	Both
chr8-134694305-134694732	chr8	134694305	134694732	3SEP_LR_25_3	FLED	Both
chr5-16808549-16810280	chr5	16808549	16810280	Circel-Seq_LR_25_3	FLED	Other
chr10-124323718-124324085	chr10	124323718	124324085	Circel-Seq_LR_25_3	FLED	Other
chr13-48603140-48604436	chr13	48603140	48604436	Circel-Seq_LR_25_3	FLED	Other
chr7-75301334-75304987	chr7	75301334	75304987	Circel-Seq_LR_25_3	FLED	Other
chr2-197021215-197022577	chr2	197021215	197022577	Circel-Seq_LR_25_3	FLED	Other
chr18-12496075-12497216	chr18	12496075	12497216	Circel-Seq_LR_25_3	FLED	Other
chr6-74385436-74386187	chr6	74385436	74386187	Circel-Seq_LR_25_3	FLED	Other
chr10-48029768-48033857	chr10	48029768	48033857	Circel-Seq_LR_25_3	FLED	Other
chr20-52604261-52605390	chr20	52604261	52605390	Circel-Seq_LR_25_3	FLED	Other
chr15-75463428-75464600	chr15	75463428	75464600	Circel-Seq_LR_25_3	FLED	Other
chr12-94311263-94314182	chr12	94311263	94314182	Circel-Seq_LR_25_3	FLED	Other
chr2-218612920-218615045	chr2	218612920	218615045	Circel-Seq_LR_25_3	FLED	Other
chr5-960236-960569	chr5	960236	960569	Circel-Seq_LR_25_3	FLED	Other
chr11-18945432-18946845	chr11	18945432	18946845	Circel-Seq_LR_25_3	FLED	Other
chr1-25141405-25143308	chr1	25141405	25143308	Circel-Seq_LR_25_3	FLED	Other
chr19-4202880-4203540	chr19	4202880	4203540	Circel-Seq_LR_25_3	FLED	Other
chr14-97752037-97753431	chr14	97752037	97753431	Circel-Seq_LR_25_3	FLED	Other
chrX-19699566-19701086	chrX	19699566	19701086	Circel-Seq_LR_25_3	FLED	Other
chr8-43543897-43544550	chr8	43543897	43544550	Circel-Seq_LR_25_3	FLED	Other
chr19-7099552-7100601	chr19	7099552	7100601	Circel-Seq_LR_25_3	FLED	Other
chr3-183969803-183972706	chr3	183969803	183972706	Circel-Seq_LR_25_3	FLED	Other
chr1-31671273-31672079	chr1	31671273	31672079	Circel-Seq_LR_25_3	FLED	Other
chr16-28033401-28035255	chr16	28033401	28035255	Circel-Seq_LR_25_3	FLED	Other
chr1-170552594-170556903	chr1	170552594	170556903	Circel-Seq_LR_25_3	FLED	Other
chr6-158450750-158451771	chr6	158450750	158451771	Circel-Seq_LR_25_3	FLED	Other
chr17-40249122-40249888	chr17	40249122	40249888	Circel-Seq_LR_25_3	FLED	Other
chr14-99870743-99871379	chr14	99870743	99871379	Circel-Seq_LR_25_3	FLED	Other
chr2-14579373-14581486	chr2	14579373	14581486	Circel-Seq_LR_25_3	FLED	Other
chr16-62030284-62031450	chr16	62030284	62031450	Circel-Seq_LR_25_3	FLED	Other
chr3-58657992-58658864	chr3	58657992	58658864	Circel-Seq_LR_25_3	FLED	Other
chr19-16010240-16011116	chr19	16010240	16011116	Circel-Seq_LR_25_3	FLED	Other
chr9-132482491-132483661	chr9	132482491	132483661	Circel-Seq_LR_25_3	FLED	Other
chr2-10452585-10453712	chr2	10452585	10453712	Circel-Seq_LR_25_3	FLED	Other
chr11-130228983-130232109	chr11	130228983	130232109	Circel-Seq_LR_25_3	FLED	Other
chr3-14332071-14332862	chr3	14332071	14332862	Circel-Seq_LR_25_3	FLED	Other
chr4-167478444-167479218	chr4	167478444	167479218	Circel-Seq_LR_25_3	FLED	Other
chr7-27951212-27951788	chr7	27951212	27951788	Circel-Seq_LR_25_3	FLED	Other
chr3-43336309-43337039	chr3	43336309	43337039	Circel-Seq_LR_25_3	FLED	Other
chr19-39684935-39686070	chr19	39684935	39686070	Circel-Seq_LR_25_3	FLED	Other
chr15-41341395-41342063	chr15	41341395	41342063	Circel-Seq_LR_25_3	FLED	Other
chr22-42712000-42713939	chr22	42712000	42713939	Circel-Seq_LR_25_3	FLED	Other
chr22-22212917-22215127	chr22	22212917	22215127	Circel-Seq_LR_25_3	FLED	Other
chr5-14749038-14749983	chr5	14749038	14749983	Circel-Seq_LR_25_3	FLED	Other
chr10-96035453-96040537	chr10	96035453	96040537	Circel-Seq_LR_25_3	FLED	Other
chr4-175906446-175907213	chr4	175906446	175907213	Circel-Seq_LR_25_3	FLED	Other
chr3-75234145-75235122	chr3	75234145	75235122	Circel-Seq_LR_25_3	FLED	Other
chr1-36876215-36876748	chr1	36876215	36876748	Circel-Seq_LR_25_3	FLED	Other
chr10-63765478-63767420	chr10	63765478	63767420	Circel-Seq_LR_25_3	FLED	Other
chr5-93865859-93867528	chr5	93865859	93867528	Circel-Seq_LR_25_3	FLED	Other
chr10-111985053-111987527	chr10	111985053	111987527	Circel-Seq_LR_25_3	FLED	Other
chr16-11338675-11342643	chr16	11338675	11342643	Circel-Seq_LR_25_3	FLED	Other
chr4-191410876-191412292	chr4	191410876	191412292	Circel-Seq_LR_25_3	FLED	Other
chr8-4086833-4087818	chr8	4086833	4087818	Circel-Seq_LR_25_3	FLED	Other
chr3-131803067-131805691	chr3	131803067	131805691	Circel-Seq_LR_25_3	FLED	Other
chr19-402964-403998	chr19	402964	403998	Circel-Seq_LR_25_3	FLED	Other
chr2-131193069-131194280	chr2	131193069	131194280	Circel-Seq_LR_25_3	FLED	Other
chr5-152057065-152057774	chr5	152057065	152057774	Circel-Seq_LR_25_3	FLED	Other
chr22-42883691-42884749	chr22	42883691	42884749	Circel-Seq_LR_25_3	FLED	Other
chr1-2322023-2323638	chr1	2322023	2323638	Circel-Seq_LR_25_3	FLED	Other
chr9-35403861-35405458	chr9	35403861	35405458	Circel-Seq_LR_25_3	FLED	Other
chr8-134513037-134515867	chr8	134513037	134515867	Circel-Seq_LR_25_3	FLED	Other
chr2-70466349-70467315	chr2	70466349	70467315	Circel-Seq_LR_25_3	FLED	Other
chr11-66863836-66864571	chr11	66863836	66864571	Circel-Seq_LR_25_3	FLED	Other
chr7-129203233-129204319	chr7	129203233	129204319	Circel-Seq_LR_25_3	FLED	Other
chr6-42356680-42358292	chr6	42356680	42358292	Circel-Seq_LR_25_3	FLED	Other
chr7-44722580-44725526	chr7	44722580	44725526	Circel-Seq_LR_25_3	FLED	Other
chr19-41708859-41709159	chr19	41708859	41709159	Circel-Seq_LR_25_3	FLED	Other
chr10-44023349-44027280	chr10	44023349	44027280	Circel-Seq_LR_25_3	FLED	Other
chr13-41249566-41250271	chr13	41249566	41250271	Circel-Seq_LR_25_3	FLED	Other
chr5-2486010-2487547	chr5	2486010	2487547	Circel-Seq_LR_25_3	FLED	Other
chr16-55768021-55770567	chr16	55768021	55770567	Circel-Seq_LR_25_3	FLED	Other
chr10-1242643-1244748	chr10	1242643	1244748	Circel-Seq_LR_25_3	FLED	Other
