eName	eChr	eStart	eEnd	Sample	Source	Repeat_Class
chr6-152743595-152745615	chr6	152743595	152745615	MMC-seq	CircleSeeker	Other
chr22-47584192-47585375	chr22	47584192	47585375	MMC-seq	CircleSeeker	Other
chr10-106890065-106891744	chr10	106890065	106891744	MMC-seq	CircleSeeker	Other
chr12-52926128-52927884	chr12	52926128	52927884	MMC-seq	CircleSeeker	Other
chr13-79223568-79225660	chr13	79223568	79225660	MMC-seq	CircleSeeker	Other
chr11-95514953-95515938	chr11	95514953	95515938	MMC-seq	CircleSeeker	Other
chr11-69740449-69741594	chr11	69740449	69741594	MMC-seq	CircleSeeker	Other
chr15-66686852-66687947	chr15	66686852	66687947	MMC-seq	CircleSeeker	Both
chr13-33247795-33249635	chr13	33247795	33249635	MMC-seq	CircleSeeker	Other
chr14-18624606-18628669	chr14	18624606	18628669	MMC-seq	CircleSeeker	Other
chr2-53445963-53447350	chr2	53445963	53447350	MMC-seq	CircleSeeker	Other
chr22-32349200-32350892	chr22	32349200	32350892	MMC-seq	CircleSeeker	Other
chr15-69414938-69416014	chr15	69414938	69416014	MMC-seq	CircleSeeker	Other
chr5-63250991-63251519	chr5	63250991	63251519	MMC-seq	CircleSeeker	Other
chr9-91290210-91291662	chr9	91290210	91291662	MMC-seq	CircleSeeker	Other
chr8-128191605-128192707	chr8	128191605	128192707	MMC-seq	CircleSeeker	Both
chr6-113007469-113008973	chr6	113007469	113008973	MMC-seq	CircleSeeker	Other
chr7-1050470-1052627	chr7	1050470	1052627	MMC-seq	CircleSeeker	Other
chrX-109122504-109123415	chrX	109122504	109123415	MMC-seq	CircleSeeker	Other
chr12-27427050-27428072	chr12	27427050	27428072	MMC-seq	CircleSeeker	Other
chr21-41150373-41150988	chr21	41150373	41150988	MMC-seq	CircleSeeker	Other
chr20-53557089-53558031	chr20	53557089	53558031	MMC-seq	CircleSeeker	Direct-Repeat
chr1-147866379-147868780	chr1	147866379	147868780	MMC-seq	CircleSeeker	Other
chr4-15804684-15806140	chr4	15804684	15806140	MMC-seq	CircleSeeker	Other
chr17-51234373-51236623	chr17	51234373	51236623	MMC-seq	CircleSeeker	Other
chr6-23035132-23035787	chr6	23035132	23035787	MMC-seq	CircleSeeker	Other
chr22-46728142-46728739	chr22	46728142	46728739	MMC-seq	CircleSeeker	Other
chr5-173322729-173324291	chr5	173322729	173324291	MMC-seq	CircleSeeker	Other
chr2-109964186-109965216	chr2	109964186	109965216	MMC-seq	CircleSeeker	Direct-Repeat
chr13-82840043-82841612	chr13	82840043	82841612	MMC-seq	CircleSeeker	Other
chr5-16938222-16938564	chr5	16938222	16938564	MMC-seq	CircleSeeker	Other
chr7-135997895-135998631	chr7	135997895	135998631	MMC-seq	CircleSeeker	Other
chr16-87256422-87257621	chr16	87256422	87257621	MMC-seq	CircleSeeker	Other
chr2-99988501-99989470	chr2	99988501	99989470	MMC-seq	CircleSeeker	Other
chr2-16671586-16672833	chr2	16671586	16672833	MMC-seq	CircleSeeker	Other
chr6-33022882-33028615	chr6	33022882	33028615	MMC-seq	CircleSeeker	Other
chr19-16343196-16343782	chr19	16343196	16343782	MMC-seq	CircleSeeker	Other
chr5-135174924-135176222	chr5	135174924	135176222	MMC-seq	CircleSeeker	Both
chr7-67309898-67311190	chr7	67309898	67311190	MMC-seq	CircleSeeker	Other
chr12-51035451-51037062	chr12	51035451	51037062	MMC-seq	CircleSeeker	Other
chr13-90265585-90267620	chr13	90265585	90267620	MMC-seq	CircleSeeker	Other
chr17-46269887-46271111	chr17	46269887	46271111	MMC-seq	CircleSeeker	Other
chr19-42727953-42729693	chr19	42727953	42729693	MMC-seq	CircleSeeker	Other
chr22-49182304-49182630	chr22	49182304	49182630	MMC-seq	CircleSeeker	Inverted-Repeat
chr6-12221152-12223917	chr6	12221152	12223917	MMC-seq	CircleSeeker	Other
chr5-177957965-177958958	chr5	177957965	177958958	MMC-seq	CircleSeeker	Other
chr5-153342168-153346058	chr5	153342168	153346058	MMC-seq	CircleSeeker	Other
chr22-46815269-46817674	chr22	46815269	46817674	MMC-seq	CircleSeeker	Other
chrX-65119700-65121471	chrX	65119700	65121471	MMC-seq	CircleSeeker	Other
chr8-42652574-42653205	chr8	42652574	42653205	MMC-seq	CircleSeeker	Other
chr10-39304228-39305712	chr10	39304228	39305712	MMC-seq	CircleSeeker	Other
chr5-53194547-53196392	chr5	53194547	53196392	MMC-seq	CircleSeeker	Other
chr1-179283413-179284481	chr1	179283413	179284481	MMC-seq	CircleSeeker	Other
chr15-27864996-27866010	chr15	27864996	27866010	MMC-seq	CircleSeeker	Other
chr16-22392841-22393857	chr16	22392841	22393857	MMC-seq	CircleSeeker	Other
chrX-100236073-100237522	chrX	100236073	100237522	MMC-seq	CircleSeeker	Other
chr2-75566093-75566495	chr2	75566093	75566495	MMC-seq	CircleSeeker	Direct-Repeat
chr1-16633673-16635393	chr1	16633673	16635393	MMC-seq	CircleSeeker	Other
chr7-141000104-141002167	chr7	141000104	141002167	MMC-seq	CircleSeeker	Other
chr7-85373398-85376267	chr7	85373398	85376267	MMC-seq	CircleSeeker	Other
chr17-32937637-32938785	chr17	32937637	32938785	MMC-seq	CircleSeeker	Other
chr6-26174616-26175254	chr6	26174616	26175254	MMC-seq	CircleSeeker	Other
chr11-96947528-96948584	chr11	96947528	96948584	MMC-seq	CircleSeeker	Other
chr10-91434308-91434676	chr10	91434308	91434676	MMC-seq	CircleSeeker	Direct-Repeat
chr3-142031733-142032732	chr3	142031733	142032732	MMC-seq	CircleSeeker	Other
chr6-43858952-43862135	chr6	43858952	43862135	MMC-seq	CircleSeeker	Other
chr7-5151134-5153990	chr7	5151134	5153990	MMC-seq	CircleSeeker	Other
chr15-23387487-23388472	chr15	23387487	23388472	MMC-seq	CircleSeeker	Other
chr19-3545028-3546712	chr19	3545028	3546712	MMC-seq	CircleSeeker	Other
chr5-14586032-14586438	chr5	14586032	14586438	MMC-seq	CircleSeeker	Other
chr1-65044891-65046022	chr1	65044891	65046022	MMC-seq	CircleSeeker	Other
chr9-106919766-106920256	chr9	106919766	106920256	MMC-seq	CircleSeeker	Other
chr14-87954864-87957002	chr14	87954864	87957002	MMC-seq	CircleSeeker	Other
chr1-21474988-21476859	chr1	21474988	21476859	MMC-seq	CircleSeeker	Other
chr10-70364785-70365610	chr10	70364785	70365610	MMC-seq	CircleSeeker	Direct-Repeat
chrX-47573299-47576199	chrX	47573299	47576199	MMC-seq	CircleSeeker	Other
chr6-89694797-89696150	chr6	89694797	89696150	MMC-seq	CircleSeeker	Direct-Repeat
chr9-91895889-91897281	chr9	91895889	91897281	MMC-seq	CircleSeeker	Other
chr10-103107934-103111270	chr10	103107934	103111270	MMC-seq	CircleSeeker	Other
chr10-125835706-125835985	chr10	125835706	125835985	MMC-seq	CircleSeeker	Other
chr7-132275506-132278787	chr7	132275506	132278787	MMC-seq	CircleSeeker	Other
chr11-12776941-12778396	chr11	12776941	12778396	MMC-seq	CircleSeeker	Other
chr2-25077525-25078261	chr2	25077525	25078261	MMC-seq	CircleSeeker	Other
chr5-5844428-5845548	chr5	5844428	5845548	MMC-seq	CircleSeeker	Direct-Repeat
chrX-107655662-107656401	chrX	107655662	107656401	MMC-seq	CircleSeeker	Other
chr4-116232511-116233416	chr4	116232511	116233416	MMC-seq	CircleSeeker	Other
chr4-178816809-178818519	chr4	178816809	178818519	MMC-seq	CircleSeeker	Other
chr10-13101135-13102169	chr10	13101135	13102169	MMC-seq	CircleSeeker	Other
chr17-80964989-80966972	chr17	80964989	80966972	MMC-seq	CircleSeeker	Other
chr3-191831915-191834958	chr3	191831915	191834958	MMC-seq	CircleSeeker	Other
chr14-54302361-54303609	chr14	54302361	54303609	MMC-seq	CircleSeeker	Other
chr10-114583249-114585103	chr10	114583249	114585103	MMC-seq	CircleSeeker	Other
chr12-56493466-56493848	chr12	56493466	56493848	MMC-seq	CircleSeeker	Direct-Repeat
chr2-63842821-63843532	chr2	63842821	63843532	MMC-seq	CircleSeeker	Other
chr7-139454043-139455035	chr7	139454043	139455035	MMC-seq	CircleSeeker	Other
chr6-11175080-11175484	chr6	11175080	11175484	MMC-seq	CircleSeeker	Other
chr16-67666293-67667505	chr16	67666293	67667505	MMC-seq	CircleSeeker	Other
chr2-208670122-208670817	chr2	208670122	208670817	MMC-seq	CircleSeeker	Other
chr11-120773157-120774476	chr11	120773157	120774476	MMC-seq	CircleSeeker	Direct-Repeat
chr17-79550301-79551435	chr17	79550301	79551435	MMC-seq	CircleSeeker	Direct-Repeat
chr1-240184823-240185205	chr1	240184823	240185205	MMC-seq	CircleSeeker	Other
chr9-100175609-100176010	chr9	100175609	100176010	MMC-seq	CircleSeeker	Other
chr17-7158361-7159384	chr17	7158361	7159384	MMC-seq	CircleSeeker	Other
chr4-77650261-77651208	chr4	77650261	77651208	MMC-seq	CircleSeeker	Other
chr2-87504078-87505842	chr2	87504078	87505842	MMC-seq	CircleSeeker	Other
chr9-132959405-132960545	chr9	132959405	132960545	MMC-seq	CircleSeeker	Direct-Repeat
chr19-42150745-42152192	chr19	42150745	42152192	MMC-seq	CircleSeeker	Other
chr22-20314661-20317321	chr22	20314661	20317321	MMC-seq	CircleSeeker	Direct-Repeat
chr7-151426636-151428760	chr7	151426636	151428760	MMC-seq	CircleSeeker	Other
chr1-149651448-149654117	chr1	149651448	149654117	MMC-seq	CircleSeeker	Other
chr12-88217217-88217635	chr12	88217217	88217635	MMC-seq	CircleSeeker	Other
chr2-119545518-119546505	chr2	119545518	119546505	MMC-seq	CircleSeeker	Other
chr11-124918341-124919281	chr11	124918341	124919281	MMC-seq	CircleSeeker	Other
chr5-22574325-22575449	chr5	22574325	22575449	MMC-seq	CircleSeeker	Other
chr12-48713003-48714563	chr12	48713003	48714563	MMC-seq	CircleSeeker	Other
chr16-30794521-30795111	chr16	30794521	30795111	MMC-seq	CircleSeeker	Other
chr4-97459663-97460680	chr4	97459663	97460680	MMC-seq	CircleSeeker	Other
chr5-60081344-60083548	chr5	60081344	60083548	MMC-seq	CircleSeeker	Other
chr4-148487914-148489448	chr4	148487914	148489448	MMC-seq	CircleSeeker	Other
chr15-74263373-74264561	chr15	74263373	74264561	MMC-seq	CircleSeeker	Direct-Repeat
chr5-54354619-54360329	chr5	54354619	54360329	MMC-seq	CircleSeeker	Inverted-Repeat
chr7-127047460-127049103	chr7	127047460	127049103	MMC-seq	CircleSeeker	Other
chrX-96831484-96833320	chrX	96831484	96833320	MMC-seq	CircleSeeker	Both
chr22-44537153-44539002	chr22	44537153	44539002	MMC-seq	CircleSeeker	Other
chr1-108005147-108006363	chr1	108005147	108006363	MMC-seq	CircleSeeker	Other
chr11-21899248-21899985	chr11	21899248	21899985	MMC-seq	CircleSeeker	Other
chr9-142321566-142322376	chr9	142321566	142322376	MMC-seq	CircleSeeker	Other
chr2-148811098-148811990	chr2	148811098	148811990	MMC-seq	CircleSeeker	Other
chr1-27252485-27253917	chr1	27252485	27253917	MMC-seq	CircleSeeker	Other
chr12-122734640-122738123	chr12	122734640	122738123	MMC-seq	CircleSeeker	Other
chr5-173925124-173925717	chr5	173925124	173925717	MMC-seq	CircleSeeker	Other
chr5-97195091-97196149	chr5	97195091	97196149	MMC-seq	CircleSeeker	Other
chr8-57787638-57790090	chr8	57787638	57790090	MMC-seq	CircleSeeker	Other
chr11-133552600-133555239	chr11	133552600	133555239	MMC-seq	CircleSeeker	Other
chr10-58961747-58962914	chr10	58961747	58962914	MMC-seq	CircleSeeker	Other
chr5-159872044-159873021	chr5	159872044	159873021	MMC-seq	CircleSeeker	Other
chr8-92723515-92724138	chr8	92723515	92724138	MMC-seq	CircleSeeker	Other
chr3-181075151-181076048	chr3	181075151	181076048	MMC-seq	CircleSeeker	Other
chr19-17905664-17906035	chr19	17905664	17906035	MMC-seq	CircleSeeker	Other
chr6-141071928-141074321	chr6	141071928	141074321	MMC-seq	CircleSeeker	Other
chr10-69825800-69826583	chr10	69825800	69826583	MMC-seq	CircleSeeker	Other
chr1-182183608-182184434	chr1	182183608	182184434	MMC-seq	CircleSeeker	Other
chrX-36461880-36463081	chrX	36461880	36463081	MMC-seq	CircleSeeker	Other
chr1-39772416-39776228	chr1	39772416	39776228	MMC-seq	CircleSeeker	Other
chr13-37565503-37565924	chr13	37565503	37565924	MMC-seq	CircleSeeker	Other
chr19-16852406-16853712	chr19	16852406	16853712	MMC-seq	CircleSeeker	Other
chr11-65608557-65609352	chr11	65608557	65609352	MMC-seq	CircleSeeker	Other
chr7-147853191-147856334	chr7	147853191	147856334	MMC-seq	CircleSeeker	Other
chr5-38367012-38368079	chr5	38367012	38368079	MMC-seq	CircleSeeker	Other
chr16-8932136-8932942	chr16	8932136	8932942	MMC-seq	CircleSeeker	Direct-Repeat
chr17-50051024-50052767	chr17	50051024	50052767	MMC-seq	CircleSeeker	Direct-Repeat
chr9-99061308-99061902	chr9	99061308	99061902	MMC-seq	CircleSeeker	Other
chr16-31356547-31357733	chr16	31356547	31357733	MMC-seq	CircleSeeker	Other
chr2-233783400-233783812	chr2	233783400	233783812	MMC-seq	CircleSeeker	Both
chr5-136655399-136656575	chr5	136655399	136656575	MMC-seq	CircleSeeker	Other
chr1-228425233-228426586	chr1	228425233	228426586	MMC-seq	CircleSeeker	Direct-Repeat
chr21-39745052-39747638	chr21	39745052	39747638	MMC-seq	CircleSeeker	Inverted-Repeat
chrX-99781124-99781660	chrX	99781124	99781660	MMC-seq	CircleSeeker	Other
chr20-18150772-18152704	chr20	18150772	18152704	MMC-seq	CircleSeeker	Other
chr10-128806292-128808967	chr10	128806292	128808967	MMC-seq	CircleSeeker	Other
chr14-85640135-85640825	chr14	85640135	85640825	MMC-seq	CircleSeeker	Other
chr19-13343405-13344530	chr19	13343405	13344530	MMC-seq	CircleSeeker	Other
chr3-141966777-141967520	chr3	141966777	141967520	MMC-seq	CircleSeeker	Other
chr5-28717867-28719176	chr5	28717867	28719176	MMC-seq	CircleSeeker	Other
chr22-17413953-17415268	chr22	17413953	17415268	MMC-seq	CircleSeeker	Other
chr9-103991727-103992113	chr9	103991727	103992113	MMC-seq	CircleSeeker	Other
chr8-118066623-118067154	chr8	118066623	118067154	MMC-seq	CircleSeeker	Other
chr10-31608804-31610713	chr10	31608804	31610713	MMC-seq	CircleSeeker	Both
chr13-22440382-22441133	chr13	22440382	22441133	MMC-seq	CircleSeeker	Direct-Repeat
chr17-57345324-57346910	chr17	57345324	57346910	MMC-seq	CircleSeeker	Other
chr3-200393257-200394171	chr3	200393257	200394171	MMC-seq	CircleSeeker	Direct-Repeat
chr20-2770522-2771688	chr20	2770522	2771688	MMC-seq	CircleSeeker	Direct-Repeat
chr6-38364705-38366023	chr6	38364705	38366023	MMC-seq	CircleSeeker	Direct-Repeat
chr12-32982204-32984672	chr12	32982204	32984672	MMC-seq	CircleSeeker	Direct-Repeat
chr5-88888561-88889656	chr5	88888561	88889656	MMC-seq	CircleSeeker	Other
chr2-187702874-187705508	chr2	187702874	187705508	MMC-seq	CircleSeeker	Direct-Repeat
chr22-44521469-44524518	chr22	44521469	44524518	MMC-seq	CircleSeeker	Other
chr11-48092821-48093926	chr11	48092821	48093926	MMC-seq	CircleSeeker	Other
chr11-48315379-48315712	chr11	48315379	48315712	MMC-seq	CircleSeeker	Direct-Repeat
chr13-54214064-54215953	chr13	54214064	54215953	MMC-seq	CircleSeeker	Direct-Repeat
chr19-11216515-11217656	chr19	11216515	11217656	MMC-seq	CircleSeeker	Both
chr5-994578-995502	chr5	994578	995502	MMC-seq	CircleSeeker	Other
chr12-120843909-120844931	chr12	120843909	120844931	MMC-seq	CircleSeeker	Other
chr7-74524173-74526120	chr7	74524173	74526120	MMC-seq	CircleSeeker	Other
chr7-72584235-72585633	chr7	72584235	72585633	MMC-seq	CircleSeeker	Other
chr4-44828126-44829374	chr4	44828126	44829374	MMC-seq	CircleSeeker	Direct-Repeat
chr10-28471477-28472183	chr10	28471477	28472183	MMC-seq	CircleSeeker	Direct-Repeat
chr3-4932724-4933060	chr3	4932724	4933060	MMC-seq	CircleSeeker	Other
chr20-17336820-17337924	chr20	17336820	17337924	MMC-seq	CircleSeeker	Other
chr2-32354715-32355956	chr2	32354715	32355956	MMC-seq	CircleSeeker	Both
chr6-121531421-121532041	chr6	121531421	121532041	MMC-seq	CircleSeeker	Other
chr17-1274641-1276242	chr17	1274641	1276242	MMC-seq	CircleSeeker	Other
chr1-246941576-246942294	chr1	246941576	246942294	MMC-seq	CircleSeeker	Other
chr2-129628126-129631880	chr2	129628126	129631880	MMC-seq	CircleSeeker	Other
chr5-149710797-149712048	chr5	149710797	149712048	MMC-seq	CircleSeeker	Other
chr6-79262000-79262985	chr6	79262000	79262985	MMC-seq	CircleSeeker	Other
chr17-43889413-43890356	chr17	43889413	43890356	MMC-seq	CircleSeeker	Other
chrX-152615578-152617511	chrX	152615578	152617511	MMC-seq	CircleSeeker	Other
chr11-3676085-3677455	chr11	3676085	3677455	MMC-seq	CircleSeeker	Direct-Repeat
chr20-47638230-47639589	chr20	47638230	47639589	MMC-seq	CircleSeeker	Other
chr22-17616843-17618432	chr22	17616843	17618432	MMC-seq	CircleSeeker	Other
chr8-142194472-142195590	chr8	142194472	142195590	MMC-seq	CircleSeeker	Other
chr12-116439478-116440210	chr12	116439478	116440210	MMC-seq	CircleSeeker	Other
chr4-85613822-85615003	chr4	85613822	85615003	MMC-seq	CircleSeeker	Other
chr5-11364095-11365949	chr5	11364095	11365949	MMC-seq	CircleSeeker	Other
chr8-135901002-135902126	chr8	135901002	135902126	MMC-seq	CircleSeeker	Other
chr5-97548201-97549306	chr5	97548201	97549306	MMC-seq	CircleSeeker	Direct-Repeat
chr8-55824225-55826281	chr8	55824225	55826281	MMC-seq	CircleSeeker	Other
chr1-17287515-17288232	chr1	17287515	17288232	MMC-seq	CircleSeeker	Other
chr8-124765379-124765930	chr8	124765379	124765930	MMC-seq	CircleSeeker	Other
chr16-59800484-59801344	chr16	59800484	59801344	MMC-seq	CircleSeeker	Other
chr17-81354149-81355332	chr17	81354149	81355332	MMC-seq	CircleSeeker	Other
chrX-136327778-136330490	chrX	136327778	136330490	MMC-seq	CircleSeeker	Other
chr8-105284488-105285976	chr8	105284488	105285976	MMC-seq	CircleSeeker	Direct-Repeat
chr1-195047226-195047981	chr1	195047226	195047981	MMC-seq	CircleSeeker	Direct-Repeat
chr3-23663203-23665990	chr3	23663203	23665990	MMC-seq	CircleSeeker	Other
chr12-50001683-50002453	chr12	50001683	50002453	MMC-seq	CircleSeeker	Other
chr10-21160009-21161676	chr10	21160009	21161676	MMC-seq	CircleSeeker	Other
chr6-6864329-6864960	chr6	6864329	6864960	MMC-seq	CircleSeeker	Other
chr17-6746047-6747427	chr17	6746047	6747427	MMC-seq	CircleSeeker	Inverted-Repeat
chr5-100083905-100084403	chr5	100083905	100084403	MMC-seq	CircleSeeker	Other
chr10-79625567-79626617	chr10	79625567	79626617	MMC-seq	CircleSeeker	Direct-Repeat
chr9-143512694-143513427	chr9	143512694	143513427	MMC-seq	CircleSeeker	Other
chr14-85387429-85388236	chr14	85387429	85388236	MMC-seq	CircleSeeker	Other
chr6-101128700-101129763	chr6	101128700	101129763	MMC-seq	CircleSeeker	Other
chr6-58512380-58513980	chr6	58512380	58513980	MMC-seq	CircleSeeker	Other
chr17-81047724-81048689	chr17	81047724	81048689	MMC-seq	CircleSeeker	Direct-Repeat
chr14-63264076-63265261	chr14	63264076	63265261	MMC-seq	CircleSeeker	Other
chr9-129213876-129217202	chr9	129213876	129217202	MMC-seq	CircleSeeker	Other
chr12-127582307-127583548	chr12	127582307	127583548	MMC-seq	CircleSeeker	Other
chr1-109780633-109781621	chr1	109780633	109781621	MMC-seq	CircleSeeker	Other
chr20-18173996-18174860	chr20	18173996	18174860	MMC-seq	CircleSeeker	Other
chr5-134765468-134767369	chr5	134765468	134767369	MMC-seq	CircleSeeker	Other
chr5-41883355-41885481	chr5	41883355	41885481	MMC-seq	CircleSeeker	Direct-Repeat
chr10-94976450-94978095	chr10	94976450	94978095	MMC-seq	CircleSeeker	Other
chr17-29068957-29073383	chr17	29068957	29073383	MMC-seq	CircleSeeker	Other
chr2-64897802-64898126	chr2	64897802	64898126	MMC-seq	CircleSeeker	Other
chr10-117532257-117533739	chr10	117532257	117533739	MMC-seq	CircleSeeker	Other
chr3-154036883-154037492	chr3	154036883	154037492	MMC-seq	CircleSeeker	Other
chr3-102497227-102498434	chr3	102497227	102498434	MMC-seq	CircleSeeker	Other
chr3-134015247-134015542	chr3	134015247	134015542	MMC-seq	CircleSeeker	Other
chr15-71318742-71319207	chr15	71318742	71319207	MMC-seq	CircleSeeker	Other
chr10-48842624-48843014	chr10	48842624	48843014	MMC-seq	CircleSeeker	Other
chr5-37251970-37252768	chr5	37251970	37252768	MMC-seq	CircleSeeker	Direct-Repeat
chr7-100209947-100212569	chr7	100209947	100212569	MMC-seq	CircleSeeker	Other
chr19-1502651-1503027	chr19	1502651	1503027	MMC-seq	CircleSeeker	Other
chr2-237270939-237271697	chr2	237270939	237271697	MMC-seq	CircleSeeker	Other
chr17-45737234-45738413	chr17	45737234	45738413	MMC-seq	CircleSeeker	Other
chr4-189508194-189512078	chr4	189508194	189512078	MMC-seq	CircleSeeker	Direct-Repeat
chr11-109024317-109026232	chr11	109024317	109026232	MMC-seq	CircleSeeker	Other
chr2-28453826-28454169	chr2	28453826	28454169	MMC-seq	CircleSeeker	Other
chr1-11867592-11868374	chr1	11867592	11868374	MMC-seq	CircleSeeker	Direct-Repeat
chr12-95721068-95721868	chr12	95721068	95721868	MMC-seq	CircleSeeker	Other
chr9-31689921-31692288	chr9	31689921	31692288	MMC-seq	CircleSeeker	Direct-Repeat
chr5-80171364-80172550	chr5	80171364	80172550	MMC-seq	CircleSeeker	Other
chr9-103321900-103323639	chr9	103321900	103323639	MMC-seq	CircleSeeker	Other
chr18-49120212-49121461	chr18	49120212	49121461	MMC-seq	CircleSeeker	Other
chr13-47414813-47419589	chr13	47414813	47419589	MMC-seq	CircleSeeker	Other
chr1-155842038-155843199	chr1	155842038	155843199	MMC-seq	CircleSeeker	Other
chr11-41774568-41776152	chr11	41774568	41776152	MMC-seq	CircleSeeker	Other
chr7-13173887-13177620	chr7	13173887	13177620	MMC-seq	CircleSeeker	Other
chr5-95102540-95103830	chr5	95102540	95103830	MMC-seq	CircleSeeker	Direct-Repeat
chr11-96006554-96007863	chr11	96006554	96007863	MMC-seq	CircleSeeker	Other
chr1-11588922-11592561	chr1	11588922	11592561	MMC-seq	CircleSeeker	Inverted-Repeat
chr21-37433000-37434527	chr21	37433000	37434527	MMC-seq	CircleSeeker	Other
chr7-60526950-60527971	chr7	60526950	60527971	MMC-seq	CircleSeeker	Other
